
Feds Arrest Arizona Man For Selling Armor-Piercing Ammo To Las Vegas Shooter,Douglas Haig allegedly met shooter Stephen Paddock multiple times.
The Largest Number Of Scientists In Modern U.S. History Are Running For Office In 2018,This comes at a time when there’s only one Ph.D. scientist in Congress.
Minnesota Republicans Under Fire For Saying Muslims Are Infiltrating The Party,"That kind of hysteria just feeds off “this anti-Muslim, white supremacist type of narrative,” CAIR said."
Anti-Abortion Democrat Loses Key Support To Progressive Challenger,Marie Newman's campaign against Rep. Dan Lipinski (D-Ill.) is getting a big boost from EMILY's List.
Friday's Morning Email: What You Should Consider About The 'Deep State' Theory,They're all Republicans.
"New York State Senate's New Sex Harassment Policy Intimidates Victims, Some Senators Say","The policy was drafted through a ""secretive process,"" Sen. Liz Krueger said."
Activists Held Funeral For 'American Dream' After Trump Revealed Immigration Deal,"“For so many folks in our communities, these matters are life and death... We are hoping that our legislators will understand that too."""
"Trump's SOTU Gets Positive Reviews, Doesn't Convince Anyone He's Pivoting",The speech was seen as focusing largely on immigration and the economy.
Republicans Warned Secret Memo Would Be 'Worse Than Watergate.' It's Not.,Much of the memo’s contents were already public information.
The RNC Should Just Call Itself The Trump National Committee Now,The party of morality and law has become the party of defending accused sexual predators and attacking law enforcement.
The Real Purpose Of The Nunes Memo,"Despite the distraction, the memo shows no ""deep state"" plot to elect Hillary Clinton."
"Right-Wing Outlets Got Advance Excerpts Of GOP Memo, Underscoring Its Partisan Nature","Fox News obtaining ""exclusive first excerpts"" demonstrates that the release of the memo was never about transparency, only about politics."
The Republican Message At The GOP Retreat: 'This Is Fine',Unity!
"Michele Bachmann Just Got An Actual Sign From God, And It’s Absolutely Priceless",This is probably not the answer she was looking for.
Judge Says Florida's System For Restoring Voting Rights To Felons Is Unconstitutional,"Judge Mark Walker blasted the state's process, with its ""substantial risk of arbitrary and discriminatory vote-restoration,"" as ""worse than a coin flip."""
"Trump Accuses His Justice Department, FBI Of Favoring Democrats",Many of them are actually Republicans.
"James Comey Defends FBI, Says History Will Catch Up To 'Weasels And Liars'","""Not a lot of schools or streets named for Joe McCarthy,"" the ex-FBI director said."
"Black Unemployment Spikes, Complicating Trump’s State Of The Union Boast","“African-American unemployment stands at the lowest rate ever recorded,” the president said to applause."
Meteorological Society Schools Trump On Global Warming,The nonprofit offers to put the president in touch with federal scientists who know what's going on.
Read The GOP's Controversial Secret FISA Memo,President Donald Trump ordered the release of the memo despite protests from the FBI and Democrats.
"Despite Bans, Ticket-Buying Bots Still Snag The Best Seats","Savvy bots have been snatching tickets from would-be concertgoers. Lawmakers have taken action to ban bots, but the laws are seldom enforced."
Sen. John McCain On Nunes Memo Release: 'We Are Doing Putin's Job For Him',"The Arizona senator blasted the memo, which President Donald Trump declassified against the wishes of the intelligence community."
The Neo-Nazi Has No Clothes: In Search Of Matt Heimbach's Bogus 'White Ethnostate',"Matthew Heimbach, head of the Traditionalist Worker Party, has been called ""the next David Duke."""
Paul Ryan On Removing Devin Nunes: 'The Tax Cuts Are Working',What it's really all about for the speaker of the House.
Trump Just Falsely Claimed He Had A Historically Huge Audience. Again.,"No. The ""highest number in history"" did not watch his State of the Union speech."
Thursday's Morning Email: Breaking Down The FBI's Grave Concerns On The GOP Memo,"Which Rep. Adam Schiff (D-Calif.) warned could cause a “constitutional crisis."""
"Donald Trump Extends Protections For Some Syrians In U.S., Shuts Others Out","The Department of Homeland Security extended temporary protected status for Syrians, but won't allow people who came after August 2016 to apply."
How Voters With Disabilities Are Blocked From The Ballot Box,"In light of security concerns, states moved to paper ballots. Now voters with disabilities are losing access."
"The Next Financial Crisis -- Not If, But When","This article originally appeared at TomDispatch.com. To receive TomDispatch in your inbox three times a week, click here"
Trump Implores Senate To Vote On Hardline Immigration Bill,"Trump said they would either have something that is “fair and equitable and secure, or we’ll have nothing at all.”"
ICE Chief Will ‘Never Back Down’ From Telling Undocumented Immigrants To Be Afraid,Thomas Homan also lashed out against a standalone Dream Act and sanctuary cities this week.
Rep. Adam Schiff: GOP's FBI Memo Could Lead To 'Constitutional Crisis',"The Democrat blames House Speaker Paul Ryan for allowing Republicans to carry out a ""conspiracy theory."""
"UPenn Revokes Steve Wynn, Bill Cosby Honors Over Sexual Misconduct Allegations",The school will take back honorary degrees and strip Wynn's name from a campus plaza.
White House Works To Release Republican Memo Despite FBI Warning,Democrats have called the four-page memo misleading.
Bernie Sanders Slow-Clapping Donald Trump Is Your New Favorite Meme,"""Bernie clapping like Slytherin just won the house cup."""
Trump Says He 'Really Didn't Care' About Drilling Arctic Refuge. Then A Friend Called.,"“After that I said, 'Oh, make sure that’s in the [tax] bill,'"" he said."
"Donald Trump Loses Out To Barack Obama, Yet Again","This time, it's all about State of the Union viewing figures."
Nancy Pelosi To Speaker Paul Ryan: Devin Nunes Must Go,"His ""deliberately dishonest actions make him unfit to serve"" as House Intelligence Committee chair, Pelosi said."
Hope Hicks Told President That Trump Jr.'s Emails ‘Will Never Get Out’: Report,A former legal spokesman is expected to say that the White House communications director gave assurances to Trump.
First State Ban On Bump Stocks Takes Effect After Las Vegas Massacre,"Under Massachusetts law, anyone found with one of the devices will face prosecution."
Stoners Loving Donald Trump Jr.'s 'Democracy Dies In Dankness' Tweet,"This typo might be the junior Trump's ""covfefe."""
White Supremacists Are Targeting College Students 'Like Never Before',A new report from the Anti-Defamation League found a 258 percent increase in white supremacist propaganda on college campuses between 2016 and 2017.
Joe Arpaio Needs More Information Before He'll Condemn A Paper That Denies The Holocaust,"The Senate candidate talked to an anti-Semitic publication for the fifth time last month. He wouldn't condemn it for calling the Holocaust a ""hoax."""
American Students Aren't Learning The Full Truth About Slavery,"Students often get only a superficial view of the atrocity that built the country, a new study finds."
"Congratulations On Your $1,000 GOP Tax Reform Bonus!*","*If you have 20 years on the job, that is."
'Racist Attack' Stirs Democratic Feud In Michigan Governor's Race,"Democrats are questioning the eligibility of progressive underdog Abdul El-Sayed, who would be the first Muslim state leader in the U.S."
Pennsylvania Has Zero Women In Congress. That May Change Soon.,"As male lawmakers resign amid sexual misconduct scandals, women are looking to take their places."
Wednesday's Morning Email: What You Missed Last Night In Trump's State Of The Union,From immigration to climate change.
"Trump’s First SOTU Includes The Typical Falsehoods, Avoids The Typical Insanity","But tomorrow is a new day, and his neglected Twitter feed awaits."
Read The Full Text Of Donald Trump's State Of The Union Address,"The speech touches on immigration, the economy and national security."
Lawmakers Wear Black To Donald Trump’s State Of The Union Address,The move echoed a similar fashion statement made at the Golden Globe Awards to highlight victims of sexual harassment and assault.
Trump Was Silent On Deficits And Debt In State Of The Union Speech,Fiscal conservatism takes a hit.
Trump's Promise On Drug Prices Looks Pretty Empty,"He's got no ideas, and he's shown no interest in developing any."
"Trump Is Obsessed With The Size Of His Tax Cut, Can't Admit It's Not The Biggest","“Since we passed tax cuts, roughly 3 million workers have already gotten tax cut bonuses ― many of them thousands of dollars per worker,” Trump said."
Women's Group Shines Light On Trump Sexual Assault Allegations Before State Of The Union,Twenty-one women have accused the president of sexual misconduct.
Trump Tried To Turn Toward Optimism. The American Public Doesn't Seem To Be Following.,People are feeling good about the economy but not much else.
Justice Department Will Not Retry Sen. Bob Menendez,The decision follows a hung jury last year and an acquittal on other charges last week.
